Huawei,P30 Pro,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Yes,Yes,"2019, March","Available. Released 2019, March",158 x 73.4 x 8.4 mm (6.22 x 2.89 x 0.33 in),192 g (6.77 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","OLED capacitive touchscreen, 16M colors","6.47 inches, 102.8 cm (~88.6% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)",HDR10  DCI-P3,"NM (Nano Memory), up to 256GB (uses shared SIM slot)",,,Yes,,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, aptX HD, LE","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS",No,"3.1, Type-C 1.0 reversible connector","Fingerprint (under display), accelerometer, gyro, proximity, compass, color spectrum",,,,,,,,"Aurora, Amber Sunrise, Breathing Crystal, Black, Pearl White",HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps",Android 9.0 (Pie); EMUI 9.1,HiSilicon Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"128/256/512 GB, 8 GB RAM or 128 GB, 6 GB RAM",,"2160p@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps",About 880 EUR,"Leica optics, dual-LED dual-tone flash, panorama, HDR",IP68 dust/water resistant (up to 2m for 30 mins),"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 6(900), 7(2600), 8(900), 9(1800), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700), 32(1500), 34(2000), 38(2600), 39(1900), 40(2300)","Front/back glass, aluminum frame",,,,,HDR,1080p@30fps,Yes,Fast battery charging 40W (70% in 30 min)  Fast wireless charging 15W  Power bank/Reverse wireless charging,"VOG-L29, VOG-L09, VOG-AL00, VOG-TL00, VOG-L04",Basemark OS II: 4654 / Basemark OS II 2.0: 4675Basemark X: 45889,Photo / Video,Voice 70dB / Noise 73dB / Ring 90dB,Noise -90.5dB / Crosstalk -93.0dB,Endurance rating 100h,"Contrast ratio: Infinite (nominal), 5.119 (sunlight)","32 MP, f/2.0, (wide)",Yes,,"40 MP, f/1.6, 27mm (wide), 1/1.7"", PDAF, OIS  20 MP, f/2.2, 16mm (ultrawide), 1/2.7"", PDAF  Periscope 8 MP, f/3.4, 125mm (telephoto), 1/4"", 5x optical zoom, OIS, PDAF  TOF 3D camera",,32-bit/384kHz audio  Active noise cancellation with dedicated mic  Dolby Atmos sound,,,,,,Non-removable Li-Po 4200 mAh battery,,,,,,,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 6(900), 7(2600), 8(900), 9(1800), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700), 34(2000), 38(2600), 39(1900), 40(2300), 66(1700/2100)",,,B07Q2WPMNB
Huawei,P30,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Yes,Yes,"2019, March","Available. Released 2019, March",149.1 x 71.4 x 7.6 mm (5.87 x 2.81 x 0.30 in),165 g (5.82 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","OLED capacitive touchscreen, 16M colors","6.1 inches, 91.3 cm (~85.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~422 ppi density)",HDR10  DCI-P3,"NM (Nano Memory), up to 256GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, aptX HD, LE","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS",No,"3.1, Type-C 1.0 reversible connector","Fingerprint (under display), accelerometer, gyro, proximity, compass, color spectrum",,,,,,,,"Aurora, Amber Sunrise, Breathing Crystal, Black, Pearl White",HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps",Android 9.0 (Pie); EMUI 9.1,HiSilicon Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,"64/128/256 GB, 8 GB RAM or 128 GB, 6 GB RAM",,"2160p@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps",About 680 EUR,"Leica optics, dual-LED dual-tone flash, panorama, HDR",IP53 dust and splash protection,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 6(900), 7(2600), 8(900), 9(1800), 12(700), 17(700), 18(800), 19(800), 20(800), 26(850), 28(700), 32(1500), 34(2000), 38(2600), 39(1900), 40(2300)","Front/back glass, aluminum frame",,,,,HDR,1080p@30fps,Yes,Fast battery charging 22.5W,"ELE-L29, ELE-L09, ELE-AL00, ELE-TL00",Basemark OS II: 4685 / Basemark OS II 2.0: 4718Basemark X: 44948,Photo / Video,Voice 83dB / Noise 75dB / Ring 83dB,Noise -96.2dB / Crosstalk -97.5dB,Endurance rating 83h,Contrast ratio: Infinite (nominal),"32 MP, f/2.0, (wide)",,,,"40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF/Laser AF  16 MP, f/2.2, 17mm (ultrawide), PDAF/Laser AF  8 MP, f/2.4, 80mm (telephoto), 1/4"", 3x optical zoom, PDAF/Laser AF, OIS",32-bit/384kHz audio  Active noise cancellation with dedicated mic  Dolby Atmos sound,,,,,,Non-removable Li-Po 3650 mAh battery,,,,,,,,,,,B07Q2X19LG
Xiaomi,Redmi Note 7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2019, January","Available. Released 2019, January",159.2 x 75.2 x 8.1 mm (6.27 x 2.96 x 0.32 in),186 g (6.56 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 97.4 cm (~81.4% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS","FM radio, recording","2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Blue, Black, Twilight Gold",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/150 Mbps",Android 9.0 (Pie); MIUI 10,Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260),Adreno 512,"64 GB, 4/6 GB RAM or 32 GB, 3 GB RAM",,"1080p@30/60/120fps, (gyro-EIS)",About 150 EUR,"Dual-LED flash, HDR, panorama",,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)","Front/back glass (Gorilla Glass 5), plastic frame",Corning Gorilla Glass 5,,"48 MP, f/1.8, 1/2"", 0.8µm, PDAF  5 MP, f/2.4, depth sensor  or  12 MP, f/2.2, 1/2.9"", 1.25µm, PDAF  2 MP, f/2.4, depth sensor",,HDR,1080p@30fps,,Fast battery charging 9V/2A 18W (Quick Charge 4),Redmi Note 7,Basemark OS II: 2716 / Basemark OS II 2.0: 2260Basemark X: 21201,Photo / Video,Voice 69dB / Noise 71dB / Ring 90dB,Noise -90.7dB / Crosstalk -94.5dB,Endurance rating 108h,"Contrast ratio: 1338:1 (nominal), 2.893 (sunlight)","13 MP, f/2.2, 1.25µm",Yes,,,,Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Po 4000 mAh battery,,,,,,,,,,,B07Q3T41M4
Apple,iPhone 7,GSM / CDMA / HSPA / EVDO / LTE,"GSM 850 / 900 / 1800 / 1900 - A1660, A1778",Yes,Yes,"2016, September","Available. Released 2016, September",138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),138 g (4.87 oz),Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm (~65.6% screen-to-body ratio)","750 x 1334 pixels, 16:9 ratio (~326 ppi density)",Wide color gamut  3D Touch display & home button,No,,,"Yes, with stereo speakers",,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",No,"2.0, proprietary reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",,,,,,,Siri natural language commands and dictation,"Jet Black, Black, Silver, Gold, Rose Gold, Red","HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - A1660, A1778","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps","iOS 10.0.1, upgradable to iOS 12.2",Apple A10 Fusion (16 nm),Quad-core 2.34 GHz (2x Hurricane + 2x Zephyr),PowerVR Series7XT Plus (six-core graphics),"32/128/256 GB, 2 GB RAM","12 MP, f/1.8, 28mm (wide), 1/3"", OIS, PDAF","2160p@30fps, 1080p@30/60/120fps, 720p@240fps",About 550 EUR,"Quad-LED dual-tone flash, HDR","IP67 dust/water resistant (up to 1m for 30 mins)  Apple Pay (Visa, MasterCard, AMEX certified)","LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 27(800), 28(700), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500) - A1660, A1778","Front glass, aluminum body","Ion-strengthened glass, oleophobic coating",,,,"Face detection, HDR, panorama",1080p@30fps,Yes,,,Basemark OS II 2.0: 3416,Photo / Video,Voice 67dB / Noise 73dB / Ring 75dB,Noise -92.4dB / Crosstalk -80.9dB,Endurance rating 61h,"Contrast ratio: 1603:1 (nominal), 3.964 (sunlight)","7 MP, f/2.2, 32mm (standard)",,,,,Active noise cancellation with dedicated mic,1.38 W/kg (head)     1.34 W/kg (body)    ,,,,1.19 W/kg (head)     1.19 W/kg (body)    ,Non-removable Li-Ion 1960 mAh battery (7.45 Wh),,Up to 40 h,,,,,,CDMA2000 1xEV-DO & TD-SCDMA - A1660,Up to 14 h (3G),,B07Q6VQ147
Samsung,Galaxy A10,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only),Yes,Yes,"2019, February","Available. Released 2019, March",155.6 x 75.6 x 7.9 mm (6.13 x 2.98 x 0.31 in),168 g (5.93 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 95.9 cm (~81.6% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",,"microSD, up to 512 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, BDS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,,,"Blue, Black, Red",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Android 9.0 (Pie),Exynos 7884 Octa,Octa-core (2x1.6 GHz & 6x1.35 GHz),Mali-G71 MP2,"32 GB, 2 GB RAM","13 MP, f/1.9, 28mm (wide), AF",1080p@30fps,About 120 EUR,"LED flash, panorama, HDR",,"LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)","Front glass, plastic body",,,,,LED flash,,,,SM-A105F,,,,,,,"5 MP, f/2.0",,,,,Active noise cancellation with dedicated mic,0.32 W/kg (head)     1.09 W/kg (body)    ,,,,,Non-removable Li-Ion 3400 mAh battery,,,,,,,,,,,B07Q6ZNJNT
Xiaomi,Redmi Note 7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2019, January","Available. Released 2019, January",159.2 x 75.2 x 8.1 mm (6.27 x 2.96 x 0.32 in),186 g (6.56 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 97.4 cm (~81.4% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS","FM radio, recording","2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Blue, Black, Twilight Gold",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/150 Mbps",Android 9.0 (Pie); MIUI 10,Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260),Adreno 512,"64 GB, 4/6 GB RAM or 32 GB, 3 GB RAM",,"1080p@30/60/120fps, (gyro-EIS)",About 150 EUR,"Dual-LED flash, HDR, panorama",,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)","Front/back glass (Gorilla Glass 5), plastic frame",Corning Gorilla Glass 5,,"48 MP, f/1.8, 1/2"", 0.8µm, PDAF  5 MP, f/2.4, depth sensor  or  12 MP, f/2.2, 1/2.9"", 1.25µm, PDAF  2 MP, f/2.4, depth sensor",,HDR,1080p@30fps,,Fast battery charging 9V/2A 18W (Quick Charge 4),Redmi Note 7,Basemark OS II: 2716 / Basemark OS II 2.0: 2260Basemark X: 21201,Photo / Video,Voice 69dB / Noise 71dB / Ring 90dB,Noise -90.7dB / Crosstalk -94.5dB,Endurance rating 108h,"Contrast ratio: 1338:1 (nominal), 2.893 (sunlight)","13 MP, f/2.2, 1.25µm",Yes,,,,Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Po 4000 mAh battery,,,,,,,,,,,B07Q6ZZ4S1
Samsung,Galaxy A10,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only),Yes,Yes,"2019, February","Available. Released 2019, March",155.6 x 75.6 x 7.9 mm (6.13 x 2.98 x 0.31 in),168 g (5.93 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 95.9 cm (~81.6% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",,"microSD, up to 512 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, BDS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,,,"Blue, Black, Red",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Android 9.0 (Pie),Exynos 7884 Octa,Octa-core (2x1.6 GHz & 6x1.35 GHz),Mali-G71 MP2,"32 GB, 2 GB RAM","13 MP, f/1.9, 28mm (wide), AF",1080p@30fps,About 120 EUR,"LED flash, panorama, HDR",,"LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)","Front glass, plastic body",,,,,LED flash,,,,SM-A105F,,,,,,,"5 MP, f/2.0",,,,,Active noise cancellation with dedicated mic,0.32 W/kg (head)     1.09 W/kg (body)    ,,,,,Non-removable Li-Ion 3400 mAh battery,,,,,,,,,,,B07Q84DPZH
Xiaomi,Redmi Note 7,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2019, January","Available. Released 2019, January",159.2 x 75.2 x 8.1 mm (6.27 x 2.96 x 0.32 in),186 g (6.56 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 97.4 cm (~81.4% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",,"microSD, up to 256 GB (uses shared SIM slot)",,,Yes,,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS","FM radio, recording","2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,,,,"Blue, Black, Twilight Gold",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/150 Mbps",Android 9.0 (Pie); MIUI 10,Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260),Adreno 512,"64 GB, 4/6 GB RAM or 32 GB, 3 GB RAM",,"1080p@30/60/120fps, (gyro-EIS)",About 150 EUR,"Dual-LED flash, HDR, panorama",,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)","Front/back glass (Gorilla Glass 5), plastic frame",Corning Gorilla Glass 5,,"48 MP, f/1.8, 1/2"", 0.8µm, PDAF  5 MP, f/2.4, depth sensor  or  12 MP, f/2.2, 1/2.9"", 1.25µm, PDAF  2 MP, f/2.4, depth sensor",,HDR,1080p@30fps,,Fast battery charging 9V/2A 18W (Quick Charge 4),Redmi Note 7,Basemark OS II: 2716 / Basemark OS II 2.0: 2260Basemark X: 21201,Photo / Video,Voice 69dB / Noise 71dB / Ring 90dB,Noise -90.7dB / Crosstalk -94.5dB,Endurance rating 108h,"Contrast ratio: 1338:1 (nominal), 2.893 (sunlight)","13 MP, f/2.2, 1.25µm",Yes,,,,Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Po 4000 mAh battery,,,,,,,,,,,B07Q88NYCW
Samsung,Galaxy A,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2010, April. Released 2010, May",Discontinued,119.5 x 59.8 x 12.5 mm (4.70 x 2.35 x 0.49 in),128 g (4.52 oz),Mini-SIM,"Super AMOLED capacitive touchscreen, 16M colors","3.7 inches, 39.0 cm (~54.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)",,"microSD, up to 32 GB (dedicated slot), 8 GB included",,,Yes,,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity, compass",,HTML,,,,,DMB TV  MP4/DivX/WMV/H.264 player  MP3/WAV/eAAC+ player  Document viewer,"Deep Black, Cream White",HSDPA 2100,HSPA 7.2/0.384 Mbps,Android 2.1 (Eclair),TI OMAP 3430,720 MHz Cortex-A8,PowerVR SGX530,"1 GB, 384 MB RAM","5 MP, AF",720p,About 100 EUR,LED flash,,,,Corning Gorilla Glass,,,,,,,,,,,,,,,VGA videocall camera,,,,,,0.48 W/kg (head)    ,,,,,Removable Li-Ion 1500 mAh battery,,,,,,,,,Up to 13 h 20 min (2G) / Up to 7 h 30 min (3G),Up to 560 h (2G) / Up to 450 h (3G),B07Q8BY2Q8
Xiaomi,Mi 9 SE,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2019, February","Available. Released 2019, March",147.5 x 70.5 x 7.5 mm (5.81 x 2.78 x 0.30 in),155 g (5.47 oz),"Dual SIM (Nano-SIM, dual stand-by)","Super AMOLED capacitive touchscreen, 16M colors","5.97 inches, 87.5 cm (~84.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~432 ppi density)",HDR,No,,,Yes,,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, GALILEO, BDS",No,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display), accelerometer, gyro, proximity, compass",,,,,,,,"Violet, Blue, Gray",HSDPA 850 / 900 / 1900 / 2100,"HSPA, LTE-A",Android 9.0 (Pie); MIUI 10,Qualcomm SDM712 Snapdragon 712 (10 nm),Octa-core 2.3 GHz,Adreno 616,"64/128 GB, 6 GB RAM",,"2160p@30fps, 1080p@30/60/120fps, 720p@960fps",About 300 EUR,"Dual-LED flash, HDR, panorama",,"LTE band 1(2100), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300) - Global",,Corning Gorilla Glass 5,,,,HDR,1080p@30fps,Yes,Fast battery charging 18W,,,,,,,,"20 MP, f/2.0, 0.9µm",Yes,,,"48 MP, f/1.8, 1/2"", 0.8µm, PDAF  13 MP, f/2.4, (ultrawide), 1.12µm  8 MP, f/2.4, (telephoto), 1.12µm, PDAF",Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Po 3070 mAh battery,,,,,,,,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) - China",,,B07QB8QYYZ
Motorola,Moto G6 Play,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Yes,Yes,"2018, April","Available. Released 2018, May",154.4 x 72.2 x 9 mm (6.08 x 2.84 x 0.35 in),175 g (6.17 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm (~75.2% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",,"microSD, up to 256 GB",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, WiFi Direct, hotspotWi-Fi 802.11 a/b/g/n, dual-band, WiFi Direct, hotspot - USA","4.2, A2DP, LE, EDR","Yes, with A-GPS, GLONASS, BDS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity",,,,,,,,"Deep Indigo, Silver, Flash Gray, Gold","HSDPA 850 / 900 / 1900 / 2100 - Europe, Brazil","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm MSM8937 Snapdragon 430 (28 nm)Qualcomm MSM8920 Snapdragon 427 (28 nm) - USA,Octa-core 1.4 GHz Cortex-A53Quad-core 1.4 GHz Cortex-A53 - USA,Adreno 505Adreno 308 - USA,"32 GB, 3 RAM or 16 GB, 2 GB RAM","13 MP, f/2.0, 1.12µm, PDAF",1080p@30fps,About 150 EUR,"LED flash, HDR, panorama",Splash resistant,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600) - Europe",,Corning Gorilla Glass (unspecified version),,,,LED flash,1080p@30fps,Yes (Europe),Fast battery charging 10W or 15W,"moto g(6) play, XT1922-1, XT1922-2, XT1922-3, XT1922-4, XT1922-5, XT1922-10",Basemark OS II: 994 / Basemark OS II 2.0: 922Basemark X: 7620,Photo / Video,Voice 66dB / Noise 70dB / Ring 76dB,Noise -89.0dB / Crosstalk -87.3dB,Endurance rating 92h,"Contrast ratio: 1404 (nominal), 3.419 (sunlight)",5 MP (USA)  8 MP (other markets),,,,,Active noise cancellation with dedicated mic  Dolby Audio,,,,,,Non-removable Li-Ion 4000 mAh battery,,,,,,,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 28(700) - Brazil",,,B07QBJZ34C
Samsung,Galaxy A10,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only),Yes,Yes,"2019, February","Available. Released 2019, March",155.6 x 75.6 x 7.9 mm (6.13 x 2.98 x 0.31 in),168 g (5.93 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 95.9 cm (~81.6% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",,"microSD, up to 512 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, BDS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,,,"Blue, Black, Red",HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Android 9.0 (Pie),Exynos 7884 Octa,Octa-core (2x1.6 GHz & 6x1.35 GHz),Mali-G71 MP2,"32 GB, 2 GB RAM","13 MP, f/1.9, 28mm (wide), AF",1080p@30fps,About 120 EUR,"LED flash, panorama, HDR",,"LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)","Front glass, plastic body",,,,,LED flash,,,,SM-A105F,,,,,,,"5 MP, f/2.0",,,,,Active noise cancellation with dedicated mic,0.32 W/kg (head)     1.09 W/kg (body)    ,,,,,Non-removable Li-Ion 3400 mAh battery,,,,,,,,,,,B07QC4R451
Xiaomi,Redmi 7,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2019, March","Available. Released 2019, March",158.7 x 75.6 x 8.5 mm (6.25 x 2.98 x 0.33 in),180 g (6.35 oz),"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.26 inches, 97.8 cm (~81.5% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)",,"microSD, up to 512 GB (dedicated slot)",,,Yes,,Yes,"Wi-Fi 802.11 b/g/n, WiFi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",,,,,,,,"Black, red, blue",HSDPA 850 / 900 / 1900 / 2100,"HSPA, LTE",Android 9.0 (Pie); MIUI 9,Qualcomm SDM632 Snapdragon 632 (14 nm),Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver),Adreno 506,"64 GB, 4 GB RAM or 32 GB, 3 GB RAM or 16 GB, 2 GB RAM","12 MP, f/2.2, 1.25µm, PDAF  2 MP, depth sensor",1080p@30/60fps,About 130 EUR,"LED flash, HDR, panorama",- P2i nano hydrophobic coating,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)",,Corning Gorilla Glass 5,,,,HDR,1080p@30fps,,Fast battery charging 10W,Redmi 7,,,,,,,8 MP,Yes,,,,Active noise cancellation with dedicated mic,,,,,,Non-removable Li-Po 4000 mAh battery,,,,,,,,CDMA 800 & TD-SCDMA,,,B07QCCW5KB
